name,id,home,team,pos,defense_ast,defense_ffum,defense_int,defense_sk,defense_tkl,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,kicking_fga,kicking_fgm,kicking_fgyds,kicking_totpfg,kicking_xpa,kicking_xpb,kicking_xpmade,kicking_xpmissed,kicking_xptot,kickret_avg,kickret_lng,kickret_lngtd,kickret_ret,kickret_tds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,punting_avg,punting_i20,punting_lng,punting_pts,punting_yds,puntret_avg,puntret_lng,puntret_lngtd,puntret_ret,puntret_tds,receiving_lng,receiving_lngtd,receiving_rec,receiving_tds,receiving_twopta,receiving_twoptm,receiving_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds 
J.Watt,00-0027949,no,HOU,DE,53,12,1,59.0,250,0,0,0,11,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,3,3,0,0,4,,,,,,,
B.Hartmann,00-0028540,no,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,15,667,58,2573,,,,,,,,,,,,,,,,,,,
D.Carter,00-0028057,no,IND,,1,0,0,0,0,3,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,6,0,0,0,31,133,210,8,5,0,0,499
J.Lefeged,00-0028650,no,IND,,23,0,2,0,29,0,0,1,2,6,,,,,,,,,,256,329,0,35,0,,,,,,,,,,,,,32,34,0,9,0,,,,,,,,,,,,,,
D.Nevis,00-0028025,no,IND,,23,0,0,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Moten,00-0028653,no,IND,,0,0,0,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Caldwell,00-0027464,no,IND,,23,0,0,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Shorts,00-0028052,no,JAC,WR,,,,,,1,0,2,0,0,,,,,,,,,,40,42,0,4,0,2,2,0,1,0,0,32,,,,,,24,48,0,12,0,1051,341,180,12,1,0,2402,1,-4,0,0,0,0,-4
J.Chick,00-0024058,no,JAC,,1,1,0,2.5,9,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Harper,00-0028068,no,TEN,,,,,,,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,0,5,0,0,0,40,36,62,3,4,0,0,74
J.Scott,00-0022755,no,TEN,,,,,,,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.McCarthy,00-0028047,no,TEN,,36,3,3,0,112,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Klug,00-0028080,no,TEN,DE,17,4,0,14.5,49,0,0,0,1,0,,,,,,,,,,32,32,0,2,0,,,,,,,,,,,,,,,,,,9,0,1,0,0,0,9,,,,,,,
Z.Clayton,00-0028150,no,TEN,,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Ayers,00-0027977,no,TEN,LB,75,3,3,13,165,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Casey,00-0028015,no,TEN,DE,72,4,0,21.0,159,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Colbert,00-0022726,no,KC,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,9,0,0,0,89,,,,,,,
J.Houston,00-0028008,no,KC,OLB,34,8,1,50.5,204,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Sheffield,00-0027741,no,KC,,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.White,00-0028071,no,BUF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,0,1,0,0,0,-3,20,45,0,0,0,0,72
K.Sheppard,00-0028006,no,BUF,,76,1,0,3,130,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Dareus,00-0027941,no,BUF,DT,63,2,0,27.5,139,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Williams,00-0027972,no,BUF,FS,62,3,7,0,163,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Batten,00-0027790,no,BUF,,6,0,0,0,11,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Sanzenbacher,00-0028352,no,CHI,,0,0,1,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,25,43,3,0,0,449,2,-5,0,0,0,0,-5
J.Rodgers,00-0028083,no,ATL,RB,,,,,,2,1,3,2,0,,,,,,,,,,616,701,0,50,0,,,,,,,,,,,,,,,,,,627,66,155,5,0,0,1104,310,534,42,5,1,0,1133
J.Jones,00-0027944,no,ATL,WR,,,,,,3,2,5,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714,743,287,28,0,0,4471,14,80,0,0,0,0,94
M.Bosher,00-0028130,no,ATL,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585,105,3434,269,12277,,,,,,,,,,,,,,,,,,,
M.Foster,00-0028022,no,TB,LB,99,2,5,6.5,238,0,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Bowers,00-0027989,no,TB,,21,0,0,7.0,44,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Donahue,00-0028625,no,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,13,425,49,2093,,,,,,,,,,,,,,,,,,,
W.Young,00-0027808,no,DET,DE,39,1,0,15.5,72,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Feeley,00-0020305,no,STL,,,,,,,2,0,3,0,0,,,,,,,,,,,,,,,98,54,2,1,0,0,548,,,,,,,,,,,,,,,,,,3,5,0,0,0,0,4
G.Salas,00-0028050,no,STL,WR,,,,,,1,0,3,0,0,,,,,,,,,,8,8,0,1,0,,,,,,,,,,,,,14,29,0,2,0,345,0,43,0,0,0,574,2,28,20,1,0,0,28
L.Kendricks,00-0027985,no,STL,TE,,,,,,1,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929,246,131,14,1,1,1430,1,-8,0,0,0,0,-8
D.Lewis,00-0028087,no,PHI,RB,,,,,,1,0,2,0,0,,,,,,,,,,270,311,0,32,0,,,,,,,,,,,,,,,,,,40,0,7,0,1,0,72,51,111,26,2,0,0,240
A.Henery,00-0028058,no,PHI,,,,,,,,,,,,91,75,1610,225,122,0,121,1,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Henry,00-0028427,no,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,697,21,980,82,3602,,,,,,,,,,,,,,,,,,,
C.Matthews,00-0028054,no,PHI,LB,30,1,0,2.5,63,0,0,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Rolle,00-0028131,no,PHI,,11,1,0,1,42,0,0,0,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Helu,00-0028043,no,WAS,RB,,,,,,3,4,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668,98,129,3,0,0,1152,254,432,59,7,0,0,1126
N.Paul,00-0028093,no,WAS,TE,0,0,0,0,1,1,1,2,2,0,,,,,,,,,,295,344,0,36,0,,,,,,,,,,,,,0,0,0,1,0,508,31,53,2,0,0,735,2,6,0,0,0,0,6
C.Neild,00-0028191,no,WAS,,8,1,0,2.5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Kerrigan,00-0027954,no,WAS,OLB,66,15,2,37.5,182,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Ballard,00-0027259,no,NYG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,30,45,6,0,0,679,,,,,,,
H.Hynoski,00-0028492,no,NYG,FB,,,,,,,,,,,,,,,,,,,,15,15,0,1,0,,,,,,,,,,,,,,,,,,107,1,24,1,0,0,138,12,33,0,0,0,0,33
J.Williams,00-0028140,no,NYG,,59,0,0,2,154,0,0,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Trattou,00-0028495,no,NYG,DE,1,0,0,0,1,,,,,,,,,,,,,,,19,19,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Sash,00-0028136,no,NYG,,3,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G.Jones,00-0028123,no,NYG,,3,0,0,0,22,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Sherman,00-0028074,no,ARI,FB,,,,,,1,1,1,2,11,,,,,,,,,,13,13,0,1,0,,,,,,,,,,,,,,,,,,281,23,42,2,0,0,337,5,14,0,0,0,0,14
D.Colledge,00-0024262,no,ARI,,0,0,0,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Peterson,00-0027943,no,ARI,CB,17,0,15,2,196,4,7,13,8,59,,,,,,,,,,18,18,0,1,0,1,1,0,0,0,0,17,,,,,,389,836,350,128,4,64,0,10,0,0,0,64,7,34,0,0,0,0,34
A.Jefferson,00-0027350,no,ARI,,9,0,2,0,94,0,1,1,2,15,,,,,,,,,,172,210,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Carter,00-0028122,no,ARI,,13,1,0,1.5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Newton,00-0027939,no,CAR,QB,,,,,,10,10,26,10,-30,,,,,,,,,,,,,,,1954,1162,55,83,4,3,14601,,,,,,,,,,,33,0,1,0,0,0,33,479,1021,261,33,0,0,2610
S.Fua,00-0028035,no,CAR,,20,1,0,0,15,,,,,,,,,,,,,,,9,9,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.McClain,00-0028003,no,CAR,DT,13,1,0,2,37,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Hunter,00-0028053,no,SF,RB,,,,,,2,0,2,1,2,,,,,,,,,,248,268,0,17,0,,,,,,,,,,,,,,,,,,220,0,27,0,0,0,268,262,563,87,7,0,0,1202
W.Tukuafu,00-0027905,no,SF,FB,3,0,0,0,5,0,0,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,0,0,0,4,1,2,0,0,0,0,2
D.Baldwin,00-0028434,no,SEA,WR,,,,,,,,,,,,,,,,,,,,112,127,0,9,0,,,,,,,,,,,,,13,43,0,6,0,1448,273,203,15,1,0,2792,4,12,0,0,0,0,12
D.Byrd,00-0024308,no,SEA,,,,,,,,,,,,,,,,,,,,,10,10,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Wright,00-0028037,no,SEA,OLB,113,4,1,6.5,235,0,0,0,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Browner,00-0023013,no,SEA,DB,17,3,11,0,125,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-3,-1,0,2,0,,,,,,,,,,,,,,
B.Walters,00-0027595,no,SD,WR,,,,,,,,,,,,,,,,,,,,21,27,0,2,0,,,,,,,,,,,,,77,126,0,35,0,78,0,11,0,0,0,101,1,-2,0,0,0,0,-2
D.Butler,00-0027682,no,SD,ILB,88,3,3,7.0,246,0,0,0,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Liuget,00-0027956,no,SD,DE,43,3,0,15.5,125,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Gilchrist,00-0027988,no,SD,DB,48,3,5,3,193,0,1,0,2,40,,,,,,,,,,15,20,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Sherels,00-0027547,no,MIN,CB,14,0,1,1,58,1,3,4,3,0,,,,,,,,,,513,580,0,36,0,,,,,,,,,,,,,570,846,163,117,2,,,,,,,,,,,,,,
A.Awasom,00-0023005,no,MIN,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.Burress,00-0019642,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,88,48,9,0,0,654,,,,,,,
J.Kerley,00-0028091,no,NYJ,WR,,,,,,4,2,8,2,1,,,,,,,,,,46,46,0,3,0,4,2,0,0,0,0,83,,,,,,366,574,68,88,1,1000,100,166,7,2,0,2073,18,110,0,0,0,0,133
T.Conley,00-0026647,no,NYJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617,32,817,92,3926,,,,,,,,,,,,,,,,,,,
M.Wilkerson,00-0027968,no,NYJ,DE,93,7,1,24.5,149,0,0,0,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Murray,00-0028009,no,DAL,RB,,,,,,8,6,12,6,0,,,,,,,,,,36,36,0,2,0,,,,,,,,,,,,,,,,,,569,15,174,2,0,0,1205,942,1161,208,29,0,0,4536
D.Bailey,00-0028660,no,DAL,K,,,,,,,,,,,127,116,2388,348,182,0,182,0,182,,,,,,,,,,,,,37,0,41,2,79,,,,,,,,,,,,,,,,,,,
D.Harris,00-0028114,no,DAL,WR,,,,,,3,2,6,3,0,,,,,,,,,,917,1086,0,76,0,,,,,,,,,,,,,446,686,164,89,2,305,47,33,3,1,1,418,6,24,0,0,0,0,24
E.Gates,00-0028049,no,MIA,WR,,,,,,,,,,,,,,,,,,,,506,624,0,48,0,,,,,,,,,,,,,10,17,0,3,0,225,0,30,0,0,0,365,2,16,0,0,0,0,16
J.Wilson,00-0028173,no,MIA,DB,20,1,4,2,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Dowling,00-0027971,no,NE,DB,3,0,0,0,8,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Moore,00-0027983,no,DEN,DB,29,1,8,1,169,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Unrein,00-0027573,no,DEN,DE,15,0,0,0,33,0,0,0,1,0,,,,,,,,,,8,8,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,,,,,,,
V.Miller,00-0027940,no,DEN,OLB,51,12,1,49.0,179,0,0,0,2,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Van Dyke,00-0028019,no,OAK,DB,1,0,1,0,10,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Boyd,00-0026532,no,OAK,,5,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Young,00-0027982,no,DET,,,,,,,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555,205,81,10,1,1,990,4,31,0,0,0,0,31
D.Gandy,00-0023563,yes,DET,,,,,,,0,1,0,1,0,,,,,,,,,,5,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Heard,00-0027431,no,BUF,,9,1,0,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Searcy,00-0028038,no,BUF,DB,64,2,5,4.0,131,0,1,0,3,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.Moore,00-0028086,no,OAK,WR,,,,,,1,2,5,2,0,,,,,,,,,,37,37,0,2,0,,,,,,,,,,,,,120,197,0,41,0,1118,377,142,17,1,0,2169,7,57,23,1,0,0,57
T.Jones,00-0028063,no,OAK,RB,,,,,,1,3,3,4,-2,,,,,,,,,,381,433,0,37,0,,,,,,,,,,,,,,,,,,104,0,7,0,0,0,104,30,80,0,0,0,0,122
C.Chekwa,00-0028051,no,OAK,DB,4,0,0,0,28,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,1,0,0,0,22,,,,,,,
A.Jones,00-0027756,no,BAL,DE,59,2,0,10.0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Gabbert,00-0027948,no,JAC,QB,,,,,,8,5,21,5,-39,,,,,,,,,,,,,,,784,417,24,23,4,2,4395,,,,,,,,,,,,,,,,,,76,131,0,0,0,0,191
O.Marecic,00-0028062,no,CLE,,,,,,,0,1,1,1,0,,,,,,,,,,20,21,0,4,0,,,,,,,,,,,,,,,,,,25,0,5,0,0,0,31,4,8,0,0,0,0,8
J.Thomas,00-0025390,no,CLE,T,,,,,,0,6,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Thompson,00-0028151,no,WAS,,0,0,0,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Rudolph,00-0027981,no,MIN,TE,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,,,,,,,,,,,,,,,,,,671,178,138,17,1,1,1339,,,,,,,
A.Herrera,00-0022266,yes,MIN,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Ballard,00-0028044,no,MIN,,11,0,0,1,13,0,2,1,2,0,,,,,,,,,,12,12,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L.Stocker,00-0028042,no,TB,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,1,35,1,0,0,298,,,,,,,
T.Clutts,00-0027917,no,CHI,FB,,,,,,1,1,2,1,0,,,,,,,,,,21,21,0,2,0,,,,,,,,,,,,,,,,,,45,0,10,0,0,0,53,,,,,,,
C.Conte,00-0028031,no,CHI,DB,49,2,9,0,182,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Williams,00-0026947,no,SEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,1,0,0,0,17,2,1,0,0,0,0,2
K.Durham,00-0028045,no,SEA,WR,,,,,,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,43,55,3,1,0,699,,,,,,,
D.Free,00-0025509,no,DAL,T,,,,,,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K.Kosier,00-0021348,no,DAL,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Ridley,00-0028011,no,NE,RB,0,0,0,0,1,6,0,9,0,0,,,,,,,,,,43,54,0,7,0,,,,,,,,,,,,,,,,,,124,0,23,0,0,0,146,650,713,112,22,0,0,2819
A.Edds,00-0027719,no,NE,,8,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N.Novak,00-0023096,no,SD,K,,,,,,,,,,,114,101,2037,303,155,1,155,0,155,,,,,,,,,,,,,37,1,51,6,240,,,,,,,,,,,,,,,,,,,
J.Thomas,00-0028067,no,DEN,TE,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,314,109,24,0,0,1282,,,,,,,
D.Thomas,00-0028000,no,MIA,,,,,,,4,2,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,17,55,3,0,0,412,402,448,23,10,0,0,1413
M.Kafka,00-0027722,no,PHI,QB,,,,,,,,,,,,,,,,,,,,,,,,,16,11,2,0,0,0,107,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,0
V.Cruz,00-0027265,no,NYG,WR,,,,,,2,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,0,3,0,1671,849,265,24,0,0,3972,1,3,0,0,0,0,3
Q.Porter,00-0027437,no,STL,,,,,,,0,1,1,1,0,,,,,,,,,,192,234,0,25,0,,,,,,,,,,,,,1,1,0,1,0,,,,,,,,,,,,,,
R.Quinn,00-0027952,no,STL,DE,24,14,0,47.0,136,0,0,0,2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Williams,00-0026295,no,CAR,,1,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R.Brockel,00-0027583,no,CAR,TE,0,0,0,0,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,25,0,4,0,0,0,25,4,11,7,1,0,0,13
U.Nwaneri,00-0025536,no,JAC,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Prosinski,00-0028059,no,JAC,SS,15,0,1,0,57,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M.Wilson,00-0028010,no,NO,,7,1,0,5,16,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Reed,00-0027980,no,HOU,LB,51,1,1,13.5,117,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ar.Smith,00-0028706,no,CLE,,,,,,,,,,,,,,,,,,,,,95,103,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,10,17,0,0,0,0,7
B.Skrine,00-0028075,no,CLE,DB,31,0,6,1,181,0,0,0,1,0,,,,,,,,,,72,72,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E.Stephens,00-0027204,no,CLE,,8,1,0,1,16,,,,,,,,,,,,,,,7,7,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Paxson,00-0024081,no,CLE,,11,0,0,1,10,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
V.Green,00-0028142,no,DEN,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,2,25,2,0,0,218,2,3,0,0,0,0,3
P.Loadholt,00-0027030,yes,MIN,T,,,,,,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B.Miller,00-0028149,no,SF,FB,,,,,,1,1,3,1,0,,,,,,,,,,19,19,0,1,0,,,,,,,,,,,,,,,,,,429,41,66,3,0,0,599,22,42,0,0,0,0,48
J.Porter,00-0024793,yes,OAK,,3,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Bailey,00-0028024,no,KC,DE,24,0,0,9.0,68,0,0,0,3,1,,,,,,,,,,4,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Pettis,00-0028016,no,STL,WR,,,,,,0,0,3,0,0,,,,,,,,,,53,56,0,4,0,,,,,,,,,,,,,103,173,0,29,0,596,54,107,9,0,0,1034,1,-6,0,0,0,0,-6
T.Smith,00-0027996,no,BAL,WR,,,,,,0,1,2,1,0,,,,,,,,,,24,24,0,1,0,,,,,,,,,,,,,,,,,,1801,558,214,30,1,1,3602,7,48,0,0,0,0,48
A.Allen,00-0028163,no,BAL,,,,,,,,,,,,,,,,,,,,,56,56,0,3,0,,,,,,,,,,,,,,,,,,12,0,2,0,0,0,12,19,37,2,1,0,0,69
L.Williams,00-0028288,no,BAL,,,,,,,0,1,2,1,0,,,,,,,,,,51,61,0,6,0,,,,,,,,,,,,,0,0,0,1,0,33,0,4,0,0,0,46,,,,,,,
R.Garza,00-0020260,yes,CHI,,,,,,,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Smith,00-0027346,no,ARI,,,,,,,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,0,18,0,0,0,121,55,90,4,2,0,0,175
B.Keith,00-0026365,no,ARI,,,,,,,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Clayborn,00-0027958,no,TB,DE,34,5,0,13.5,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Powell,00-0026288,no,ATL,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S.Adkins,00-0027123,no,ATL,,2,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.Johnson,00-0027233,no,IND,,8,0,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W.Saunders,00-0028270,no,PIT,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,2,10,1,0,0,90,,,,,,,
P.Costa,00-0027417,yes,DAL,,,,,,,0,0,3,0,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A.Hawkins,00-0027918,no,CIN,WR,,,,,,0,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992,164,152,6,0,0,1844,16,66,0,0,0,0,73
J.Locker,00-0027946,no,TEN,,,,,,,6,3,10,3,-17,,,,,,,,,,,,,,,709,408,22,27,0,0,4967,,,,,,,,,,,,,,,,,,95,391,42,5,0,0,644
P.Hunt,00-0026759,no,PHI,DE,2,0,0,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ald.Smith,00-0027945,no,SF,OLB,32,5,1,43.5,118,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C.Culliver,00-0028018,no,SF,DB,16,1,7,0,106,0,0,0,2,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.Gordy,00-0027503,no,STL,DB,20,0,5,1,71,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
